Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL7155,C404472,V404472,10000,2025-05-28,1
CL7156,C952807,V952807,10000,2025-12-14,1
CL7157,C432386,V432386,10000,2025-06-07,1
CL7158,C571239,V571239,10000,2025-07-28,1
CL7159,C951223,V951223,10000,2025-12-14,1
CL7160,C385532,V385532,10000,2025-05-21,1
CL7161,C704638,V704638,10000,2025-09-14,1
CL7162,C656962,V656962,10000,2025-08-28,1
CL7163,C387653,V387653,10000,2025-05-21,1
CL7164,C18490,V18490,10000,2025-01-06,1
CL7165,C181085,V181085,10000,2025-03-07,1
CL7166,C323332,V323332,10000,2025-04-28,1
CL7167,C889605,V889605,10000,2025-11-21,1
CL7168,C766177,V766177,10000,2025-10-07,1
CL7169,C534992,V534992,10000,2025-07-14,1
CL7170,C970069,V970069,10000,2025-12-21,1
CL7171,C181042,V181042,10000,2025-03-07,1
CL7172,C37975,V37975,10000,2025-01-13,1
CL7173,C267501,V267501,10000,2025-04-07,1
CL7174,C952634,V952634,10000,2025-12-14,1
CL7175,C220448,V220448,10000,2025-03-21,1
CL7176,C219296,V219296,10000,2025-03-21,1
CL7177,C433835,V433835,10000,2025-06-07,1
CL7178,C766255,V766255,10000,2025-10-07,1
CL7179,C571879,V571879,10000,2025-07-28,1
CL7180,C286063,V286063,10000,2025-04-14,1
CL7181,C76259,V76259,10000,2025-01-27,1
CL7182,C349490,V349490,10000,2025-05-07,1
CL7183,C785275,V785275,10000,2025-10-14,1
CL7184,C704669,V704669,10000,2025-09-14,1
CL7185,C741415,V741415,10000,2025-09-28,1
CL7186,C971913,V971913,10000,2025-12-21,1
CL7187,C600881,V600881,10000,2025-08-07,1
CL7188,C656137,V656137,10000,2025-08-28,1
CL7189,C56640,V56640,10000,2025-01-20,1
CL7190,C952702,V952702,10000,2025-12-14,1
CL7191,C452658,V452658,10000,2025-06-14,1
CL7192,C767031,V767031,10000,2025-10-07,1
CL7193,C347772,V347772,10000,2025-05-07,1
CL7194,C37800,V37800,10000,2025-01-13,1
CL7195,C76251,V76251,10000,2025-01-27,1
CL7196,C514739,V514739,10000,2025-07-07,1
CL7197,C552912,V552912,10000,2025-07-21,1
CL7198,C722727,V722727,10000,2025-09-21,1
CL7199,C618875,V618875,10000,2025-08-14,1
CL7200,C452242,V452242,10000,2025-06-14,1
CL7201,C75351,V75351,10000,2025-01-27,1
CL7202,C285021,V285021,10000,2025-04-14,1
CL7203,C723348,V723348,10000,2025-09-21,1
CL7204,C704446,V704446,10000,2025-09-14,1
CL7205,C870598,V870598,10000,2025-11-14,1
CL7206,C452583,V452583,10000,2025-06-14,1
CL7207,C657974,V657974,10000,2025-08-28,1
CL7208,C75934,V75934,10000,2025-01-27,1
CL7209,C159478,V159478,10000,2025-02-27,1
CL7210,C55594,V55594,10000,2025-01-20,1
CL7211,C741021,V741021,10000,2025-09-28,1
CL7212,C139429,V139429,10000,2025-02-20,1
CL7213,C723336,V723336,10000,2025-09-21,1
CL7214,C554192,V554192,10000,2025-07-21,1
CL7215,C890521,V890521,10000,2025-11-21,1
CL7216,C534836,V534836,10000,2025-07-14,1
CL7217,C533173,V533173,10000,2025-07-14,1
CL7218,C656349,V656349,10000,2025-08-28,1
CL7219,C657617,V657617,10000,2025-08-28,1
CL7220,C852228,V852228,10000,2025-11-07,1
CL7221,C683153,V683153,10000,2025-09-07,1
CL7222,C766137,V766137,10000,2025-10-07,1
CL7223,C432449,V432449,10000,2025-06-07,1
CL7224,C704716,V704716,10000,2025-09-14,1
CL7225,C599540,V599540,10000,2025-08-07,1
CL7226,C348126,V348126,10000,2025-05-07,1
CL7227,C723300,V723300,10000,2025-09-21,1
CL7228,C200604,V200604,10000,2025-03-14,1
CL7229,C825113,V825113,10000,2025-10-28,1
CL7230,C139832,V139832,10000,2025-02-20,1
CL7231,C655916,V655916,10000,2025-08-28,1
CL7232,C598867,V598867,10000,2025-08-07,1
CL7233,C386906,V386906,10000,2025-05-21,1
CL7234,C405042,V405042,10000,2025-05-28,1
CL7235,C386440,V386440,10000,2025-05-21,1
CL7236,C368873,V368873,10000,2025-05-14,1
CL7237,C366843,V366843,10000,2025-05-14,1
CL7238,C349163,V349163,10000,2025-05-07,1
CL7239,C200433,V200433,10000,2025-03-14,1
CL7240,C552479,V552479,10000,2025-07-21,1
CL7241,C489463,V489463,10000,2025-06-28,1
CL7242,C305119,V305119,10000,2025-04-21,1
CL7243,C37724,V37724,10000,2025-01-13,1
CL7244,C785782,V785782,10000,2025-10-14,1
CL7245,C121093,V121093,10000,2025-02-13,1
CL7246,C638677,V638677,10000,2025-08-21,1
CL7247,C387499,V387499,10000,2025-05-21,1
CL7248,C907923,V907923,10000,2025-11-28,1
CL7249,C284520,V284520,10000,2025-04-14,1
CL7250,C890372,V890372,10000,2025-11-21,1
CL7251,C598839,V598839,10000,2025-08-07,1
CL7252,C852327,V852327,10000,2025-11-07,1
CL7253,C201531,V201531,10000,2025-03-14,1
CL7254,C618488,V618488,10000,2025-08-14,1
CL7255,C683097,V683097,10000,2025-09-07,1
CL7256,C139386,V139386,10000,2025-02-20,1
CL7257,C120630,V120630,10000,2025-02-13,1
CL7258,C160285,V160285,10000,2025-02-27,1
CL7259,C218788,V218788,10000,2025-03-21,1
CL7260,C619501,V619501,10000,2025-08-14,1
CL7261,C239517,V239517,10000,2025-03-28,1
CL7262,C286872,V286872,10000,2025-04-14,1
CL7263,C573072,V573072,10000,2025-07-28,1
CL7264,C888561,V888561,10000,2025-11-21,1
CL7265,C406712,V406712,10000,2025-05-28,1
CL7266,C56042,V56042,10000,2025-01-20,1
CL7267,C349047,V349047,10000,2025-05-07,1
CL7268,C451639,V451639,10000,2025-06-14,1
CL7269,C405742,V405742,10000,2025-05-28,1
CL7270,C723297,V723297,10000,2025-09-21,1
CL7271,C181539,V181539,10000,2025-03-07,1
CL7272,C405604,V405604,10000,2025-05-28,1
CL7273,C471827,V471827,10000,2025-06-21,1
CL7274,C237914,V237914,10000,2025-03-28,1
CL7275,C723701,V723701,10000,2025-09-21,1
CL7276,C657629,V657629,10000,2025-08-28,1
CL7277,C767505,V767505,10000,2025-10-07,1
CL7278,C766498,V766498,10000,2025-10-07,1
CL7279,C159242,V159242,10000,2025-02-27,1
CL7280,C932421,V932421,10000,2025-12-07,1
CL7281,C304170,V304170,10000,2025-04-21,1
CL7282,C181078,V181078,10000,2025-03-07,1
CL7283,C534299,V534299,10000,2025-07-14,1
CL7284,C952068,V952068,10000,2025-12-14,1
CL7285,C266966,V266966,10000,2025-04-07,1
CL7286,C387678,V387678,10000,2025-05-21,1
CL7287,C55524,V55524,10000,2025-01-20,1
CL7288,C989522,V989522,10000,2025-12-28,1
CL7289,C367568,V367568,10000,2025-05-14,1
CL7290,C657766,V657766,10000,2025-08-28,1
CL7291,C599734,V599734,10000,2025-08-07,1
CL7292,C265852,V265852,10000,2025-04-07,1
CL7293,C470029,V470029,10000,2025-06-21,1
CL7294,C452851,V452851,10000,2025-06-14,1
CL7295,C890684,V890684,10000,2025-11-21,1
CL7296,C120725,V120725,10000,2025-02-13,1
CL7297,C869134,V869134,10000,2025-11-14,1
CL7298,C159836,V159836,10000,2025-02-27,1
CL7299,C386143,V386143,10000,2025-05-21,1
CL7300,C470566,V470566,10000,2025-06-21,1
CL7301,C571220,V571220,10000,2025-07-28,1
CL7302,C766371,V766371,10000,2025-10-07,1
CL7303,C742916,V742916,10000,2025-09-28,1
CL7304,C767414,V767414,10000,2025-10-07,1
CL7305,C685450,V685450,10000,2025-09-07,1
CL7306,C238496,V238496,10000,2025-03-28,1
CL7307,C786733,V786733,10000,2025-10-14,1
CL7308,C102158,V102158,10000,2025-02-06,1
CL7309,C322557,V322557,10000,2025-04-28,1
CL7310,C18838,V18838,10000,2025-01-06,1
CL7311,C201369,V201369,10000,2025-03-14,1
CL7312,C16570,V16570,10000,2025-01-06,1
CL7313,C159724,V159724,10000,2025-02-27,1
CL7314,C36720,V36720,10000,2025-01-13,1
CL7315,C201087,V201087,10000,2025-03-14,1
CL7316,C766650,V766650,10000,2025-10-07,1
CL7317,C406744,V406744,10000,2025-05-28,1
CL7318,C990478,V990478,10000,2025-12-28,1
CL7319,C932288,V932288,10000,2025-12-07,1
CL7320,C405557,V405557,10000,2025-05-28,1
CL7321,C74588,V74588,10000,2025-01-27,1
CL7322,C240273,V240273,10000,2025-03-28,1
CL7323,C571251,V571251,10000,2025-07-28,1
CL7324,C285041,V285041,10000,2025-04-14,1
CL7325,C850229,V850229,10000,2025-11-07,1
CL7326,C55286,V55286,10000,2025-01-20,1
CL7327,C471598,V471598,10000,2025-06-21,1
CL7328,C324411,V324411,10000,2025-04-28,1
CL7329,C431854,V431854,10000,2025-06-07,1
CL7330,C160669,V160669,10000,2025-02-27,1
CL7331,C240438,V240438,10000,2025-03-28,1
CL7332,C141910,V141910,10000,2025-02-20,1
CL7333,C785175,V785175,10000,2025-10-14,1
CL7334,C534924,V534924,10000,2025-07-14,1
CL7335,C685663,V685663,10000,2025-09-07,1
CL7336,C888844,V888844,10000,2025-11-21,1
CL7337,C35909,V35909,10000,2025-01-13,1
CL7338,C102940,V102940,10000,2025-02-06,1
CL7339,C303567,V303567,10000,2025-04-21,1
CL7340,C140969,V140969,10000,2025-02-20,1
CL7341,C869632,V869632,10000,2025-11-14,1
CL7342,C220700,V220700,10000,2025-03-21,1
CL7343,C323357,V323357,10000,2025-04-28,1
CL7344,C73904,V73904,10000,2025-01-27,1
CL7345,C785556,V785556,10000,2025-10-14,1
CL7346,C220734,V220734,10000,2025-03-21,1
CL7347,C265886,V265886,10000,2025-04-07,1
CL7348,C181512,V181512,10000,2025-03-07,1
CL7349,C385400,V385400,10000,2025-05-21,1
CL7350,C470943,V470943,10000,2025-06-21,1
CL7351,C970798,V970798,10000,2025-12-21,1
CL7352,C491653,V491653,10000,2025-06-28,1
CL7353,C933809,V933809,10000,2025-12-07,1
CL7354,C431895,V431895,10000,2025-06-07,1
CL7355,C953373,V953373,10000,2025-12-14,1
CL7356,C951780,V951780,10000,2025-12-14,1
CL7357,C267561,V267561,10000,2025-04-07,1
CL7358,C18847,V18847,10000,2025-01-06,1
CL7359,C54904,V54904,10000,2025-01-20,1
CL7360,C683226,V683226,10000,2025-09-07,1
CL7361,C515848,V515848,10000,2025-07-07,1
CL7362,C161211,V161211,10000,2025-02-27,1
CL7363,C868903,V868903,10000,2025-11-14,1
CL7364,C599172,V599172,10000,2025-08-07,1
CL7365,C200196,V200196,10000,2025-03-14,1
CL7366,C219234,V219234,10000,2025-03-21,1
CL7367,C141728,V141728,10000,2025-02-20,1
CL7368,C869342,V869342,10000,2025-11-14,1
CL7369,C160733,V160733,10000,2025-02-27,1
CL7370,C741650,V741650,10000,2025-09-28,1
CL7371,C76460,V76460,10000,2025-01-27,1
CL7372,C238552,V238552,10000,2025-03-28,1
CL7373,C657297,V657297,10000,2025-08-28,1
CL7374,C141257,V141257,10000,2025-02-20,1
CL7375,C742704,V742704,10000,2025-09-28,1
CL7376,C636901,V636901,10000,2025-08-21,1
CL7377,C599073,V599073,10000,2025-08-07,1
CL7378,C453060,V453060,10000,2025-06-14,1
CL7379,C267365,V267365,10000,2025-04-07,1
CL7380,C452392,V452392,10000,2025-06-14,1
CL7381,C121713,V121713,10000,2025-02-13,1
CL7382,C704345,V704345,10000,2025-09-14,1
CL7383,C824440,V824440,10000,2025-10-28,1
CL7384,C702389,V702389,10000,2025-09-14,1
CL7385,C404868,V404868,10000,2025-05-28,1
CL7386,C515582,V515582,10000,2025-07-07,1
CL7387,C571398,V571398,10000,2025-07-28,1
CL7388,C721409,V721409,10000,2025-09-21,1
CL7389,C933443,V933443,10000,2025-12-07,1
CL7390,C908030,V908030,10000,2025-11-28,1
CL7391,C617647,V617647,10000,2025-08-14,1
CL7392,C452017,V452017,10000,2025-06-14,1
CL7393,C240095,V240095,10000,2025-03-28,1
CL7394,C141866,V141866,10000,2025-02-20,1
CL7395,C516064,V516064,10000,2025-07-07,1
CL7396,C17840,V17840,10000,2025-01-06,1
CL7397,C599779,V599779,10000,2025-08-07,1
CL7398,C17058,V17058,10000,2025-01-06,1
CL7399,C619871,V619871,10000,2025-08-14,1
CL7400,C347492,V347492,10000,2025-05-07,1
CL7401,C721490,V721490,10000,2025-09-21,1
CL7402,C102943,V102943,10000,2025-02-06,1
CL7403,C323221,V323221,10000,2025-04-28,1
CL7404,C619302,V619302,10000,2025-08-14,1
CL7405,C970225,V970225,10000,2025-12-21,1
CL7406,C618123,V618123,10000,2025-08-14,1
CL7407,C953280,V953280,10000,2025-12-14,1
CL7408,C618835,V618835,10000,2025-08-14,1
CL7409,C907922,V907922,10000,2025-11-28,1
CL7410,C434443,V434443,10000,2025-06-07,1
CL7411,C870368,V870368,10000,2025-11-14,1
CL7412,C869439,V869439,10000,2025-11-14,1
CL7413,C620184,V620184,10000,2025-08-14,1
CL7414,C972375,V972375,10000,2025-12-21,1
CL7415,C37453,V37453,10000,2025-01-13,1
CL7416,C514505,V514505,10000,2025-07-07,1
CL7417,C639018,V639018,10000,2025-08-21,1
CL7418,C406221,V406221,10000,2025-05-28,1
CL7419,C656814,V656814,10000,2025-08-28,1
CL7420,C767768,V767768,10000,2025-10-07,1
CL7421,C933242,V933242,10000,2025-12-07,1
CL7422,C970024,V970024,10000,2025-12-21,1
CL7423,C161081,V161081,10000,2025-02-27,1
CL7424,C200237,V200237,10000,2025-03-14,1
CL7425,C784244,V784244,10000,2025-10-14,1
CL7426,C599218,V599218,10000,2025-08-07,1
CL7427,C684524,V684524,10000,2025-09-07,1
CL7428,C471730,V471730,10000,2025-06-21,1
CL7429,C888683,V888683,10000,2025-11-21,1
CL7430,C122633,V122633,10000,2025-02-13,1
CL7431,C888143,V888143,10000,2025-11-21,1
CL7432,C433599,V433599,10000,2025-06-07,1
CL7433,C36492,V36492,10000,2025-01-13,1
CL7434,C742017,V742017,10000,2025-09-28,1
CL7435,C553869,V553869,10000,2025-07-21,1
CL7436,C724058,V724058,10000,2025-09-21,1
CL7437,C17674,V17674,10000,2025-01-06,1
CL7438,C532947,V532947,10000,2025-07-14,1
CL7439,C869518,V869518,10000,2025-11-14,1
CL7440,C120356,V120356,10000,2025-02-13,1
CL7441,C784957,V784957,10000,2025-10-14,1
CL7442,C238303,V238303,10000,2025-03-28,1
CL7443,C324075,V324075,10000,2025-04-28,1
CL7444,C201742,V201742,10000,2025-03-14,1
CL7445,C491558,V491558,10000,2025-06-28,1
CL7446,C851247,V851247,10000,2025-11-07,1
CL7447,C702996,V702996,10000,2025-09-14,1
CL7448,C598500,V598500,10000,2025-08-07,1
CL7449,C159283,V159283,10000,2025-02-27,1
CL7450,C600249,V600249,10000,2025-08-07,1
CL7451,C101319,V101319,10000,2025-02-06,1
CL7452,C323930,V323930,10000,2025-04-28,1
CL7453,C238286,V238286,10000,2025-03-28,1
CL7454,C908891,V908891,10000,2025-11-28,1
CL7455,C617814,V617814,10000,2025-08-14,1
CL7456,C407055,V407055,10000,2025-05-28,1
CL7457,C405362,V405362,10000,2025-05-28,1
CL7458,C120299,V120299,10000,2025-02-13,1
CL7459,C267681,V267681,10000,2025-04-07,1
CL7460,C471472,V471472,10000,2025-06-21,1
CL7461,C869844,V869844,10000,2025-11-14,1
CL7462,C452375,V452375,10000,2025-06-14,1
CL7463,C221038,V221038,10000,2025-03-21,1
CL7464,C534074,V534074,10000,2025-07-14,1
CL7465,C219735,V219735,10000,2025-03-21,1
CL7466,C161016,V161016,10000,2025-02-27,1
CL7467,C655783,V655783,10000,2025-08-28,1
CL7468,C74512,V74512,10000,2025-01-27,1
CL7469,C265591,V265591,10000,2025-04-07,1
CL7470,C37241,V37241,10000,2025-01-13,1
CL7471,C490146,V490146,10000,2025-06-28,1
CL7472,C514618,V514618,10000,2025-07-07,1
CL7473,C36981,V36981,10000,2025-01-13,1
CL7474,C767714,V767714,10000,2025-10-07,1
CL7475,C434433,V434433,10000,2025-06-07,1
CL7476,C970345,V970345,10000,2025-12-21,1
CL7477,C534007,V534007,10000,2025-07-14,1
CL7478,C533483,V533483,10000,2025-07-14,1
CL7479,C267558,V267558,10000,2025-04-07,1
CL7480,C952143,V952143,10000,2025-12-14,1
CL7481,C220542,V220542,10000,2025-03-21,1
CL7482,C639021,V639021,10000,2025-08-21,1
CL7483,C432008,V432008,10000,2025-06-07,1
CL7484,C908117,V908117,10000,2025-11-28,1
CL7485,C200434,V200434,10000,2025-03-14,1
CL7486,C950867,V950867,10000,2025-12-14,1
CL7487,C600702,V600702,10000,2025-08-07,1
CL7488,C122531,V122531,10000,2025-02-13,1
CL7489,C347131,V347131,10000,2025-05-07,1
CL7490,C933768,V933768,10000,2025-12-07,1
CL7491,C101651,V101651,10000,2025-02-06,1
CL7492,C533672,V533672,10000,2025-07-14,1
CL7493,C266549,V266549,10000,2025-04-07,1
CL7494,C386197,V386197,10000,2025-05-21,1
CL7495,C385780,V385780,10000,2025-05-21,1
CL7496,C637381,V637381,10000,2025-08-21,1
CL7497,C852221,V852221,10000,2025-11-07,1
CL7498,C765508,V765508,10000,2025-10-07,1
CL7499,C951695,V951695,10000,2025-12-14,1
CL7500,C598713,V598713,10000,2025-08-07,1
CL7501,C140200,V140200,10000,2025-02-20,1
CL7502,C933392,V933392,10000,2025-12-07,1
CL7503,C598627,V598627,10000,2025-08-07,1
CL7504,C888535,V888535,10000,2025-11-21,1
CL7505,C218981,V218981,10000,2025-03-21,1
CL7506,C74780,V74780,10000,2025-01-27,1
CL7507,C471309,V471309,10000,2025-06-21,1
CL7508,C404784,V404784,10000,2025-05-28,1
CL7509,C553028,V553028,10000,2025-07-21,1
CL7510,C237922,V237922,10000,2025-03-28,1
CL7511,C200244,V200244,10000,2025-03-14,1
CL7512,C702624,V702624,10000,2025-09-14,1
CL7513,C348501,V348501,10000,2025-05-07,1
CL7514,C324756,V324756,10000,2025-04-28,1
CL7515,C741507,V741507,10000,2025-09-28,1
CL7516,C932746,V932746,10000,2025-12-07,1
CL7517,C470739,V470739,10000,2025-06-21,1
CL7518,C890377,V890377,10000,2025-11-21,1
CL7519,C405339,V405339,10000,2025-05-28,1
CL7520,C850692,V850692,10000,2025-11-07,1
CL7521,C75584,V75584,10000,2025-01-27,1
CL7522,C601093,V601093,10000,2025-08-07,1
CL7523,C453101,V453101,10000,2025-06-14,1
CL7524,C471129,V471129,10000,2025-06-21,1
CL7525,C323017,V323017,10000,2025-04-28,1
CL7526,C56043,V56043,10000,2025-01-20,1
CL7527,C766503,V766503,10000,2025-10-07,1
CL7528,C433211,V433211,10000,2025-06-07,1
CL7529,C741961,V741961,10000,2025-09-28,1
CL7530,C324412,V324412,10000,2025-04-28,1
CL7531,C723652,V723652,10000,2025-09-21,1
CL7532,C386510,V386510,10000,2025-05-21,1
CL7533,C57228,V57228,10000,2025-01-20,1
CL7534,C722566,V722566,10000,2025-09-21,1
CL7535,C907515,V907515,10000,2025-11-28,1
CL7536,C238123,V238123,10000,2025-03-28,1
CL7537,C201599,V201599,10000,2025-03-14,1
CL7538,C120835,V120835,10000,2025-02-13,1
CL7539,C141574,V141574,10000,2025-02-20,1
CL7540,C852326,V852326,10000,2025-11-07,1
CL7541,C723977,V723977,10000,2025-09-21,1
CL7542,C489962,V489962,10000,2025-06-28,1
CL7543,C852161,V852161,10000,2025-11-07,1
CL7544,C535084,V535084,10000,2025-07-14,1
CL7545,C405656,V405656,10000,2025-05-28,1
CL7546,C366452,V366452,10000,2025-05-14,1
CL7547,C305328,V305328,10000,2025-04-21,1
CL7548,C239106,V239106,10000,2025-03-28,1
CL7549,C219798,V219798,10000,2025-03-21,1
CL7550,C239753,V239753,10000,2025-03-28,1
CL7551,C385516,V385516,10000,2025-05-21,1
CL7552,C514944,V514944,10000,2025-07-07,1
CL7553,C850139,V850139,10000,2025-11-07,1
CL7554,C385819,V385819,10000,2025-05-21,1
CL7555,C385498,V385498,10000,2025-05-21,1
CL7556,C639027,V639027,10000,2025-08-21,1
CL7557,C931762,V931762,10000,2025-12-07,1
CL7558,C552325,V552325,10000,2025-07-21,1
CL7559,C888294,V888294,10000,2025-11-21,1
CL7560,C617597,V617597,10000,2025-08-14,1
CL7561,C180429,V180429,10000,2025-03-07,1
CL7562,C535019,V535019,10000,2025-07-14,1
CL7563,C932683,V932683,10000,2025-12-07,1
CL7564,C721602,V721602,10000,2025-09-21,1
CL7565,C347285,V347285,10000,2025-05-07,1
CL7566,C617723,V617723,10000,2025-08-14,1
CL7567,C199986,V199986,10000,2025-03-14,1
CL7568,C406444,V406444,10000,2025-05-28,1
CL7569,C160187,V160187,10000,2025-02-27,1
CL7570,C514868,V514868,10000,2025-07-07,1
CL7571,C638848,V638848,10000,2025-08-21,1
CL7572,C322842,V322842,10000,2025-04-28,1
CL7573,C951964,V951964,10000,2025-12-14,1
CL7574,C56935,V56935,10000,2025-01-20,1
CL7575,C969974,V969974,10000,2025-12-21,1
CL7576,C723339,V723339,10000,2025-09-21,1
CL7577,C452327,V452327,10000,2025-06-14,1
CL7578,C74796,V74796,10000,2025-01-27,1
CL7579,C17424,V17424,10000,2025-01-06,1
CL7580,C36599,V36599,10000,2025-01-13,1
CL7581,C742959,V742959,10000,2025-09-28,1
CL7582,C200676,V200676,10000,2025-03-14,1
CL7583,C490123,V490123,10000,2025-06-28,1
CL7584,C702467,V702467,10000,2025-09-14,1
CL7585,C852408,V852408,10000,2025-11-07,1
CL7586,C599799,V599799,10000,2025-08-07,1
CL7587,C347804,V347804,10000,2025-05-07,1
CL7588,C598855,V598855,10000,2025-08-07,1
CL7589,C656296,V656296,10000,2025-08-28,1
CL7590,C490565,V490565,10000,2025-06-28,1
CL7591,C141638,V141638,10000,2025-02-20,1
CL7592,C453233,V453233,10000,2025-06-14,1
CL7593,C366395,V366395,10000,2025-05-14,1
CL7594,C972129,V972129,10000,2025-12-21,1
CL7595,C120886,V120886,10000,2025-02-13,1
CL7596,C534749,V534749,10000,2025-07-14,1
CL7597,C952397,V952397,10000,2025-12-14,1
CL7598,C869209,V869209,10000,2025-11-14,1
CL7599,C366755,V366755,10000,2025-05-14,1
CL7600,C221248,V221248,10000,2025-03-21,1
CL7601,C636931,V636931,10000,2025-08-21,1
CL7602,C491309,V491309,10000,2025-06-28,1
CL7603,C55267,V55267,10000,2025-01-20,1
CL7604,C684324,V684324,10000,2025-09-07,1
CL7605,C637752,V637752,10000,2025-08-21,1
CL7606,C704711,V704711,10000,2025-09-14,1
CL7607,C238456,V238456,10000,2025-03-28,1
CL7608,C533788,V533788,10000,2025-07-14,1
CL7609,C889332,V889332,10000,2025-11-21,1
CL7610,C869441,V869441,10000,2025-11-14,1
CL7611,C432414,V432414,10000,2025-06-07,1
CL7612,C619275,V619275,10000,2025-08-14,1
CL7613,C141908,V141908,10000,2025-02-20,1
CL7614,C970640,V970640,10000,2025-12-21,1
CL7615,C617830,V617830,10000,2025-08-14,1
CL7616,C618807,V618807,10000,2025-08-14,1
CL7617,C17388,V17388,10000,2025-01-06,1
CL7618,C367014,V367014,10000,2025-05-14,1
CL7619,C161055,V161055,10000,2025-02-27,1
CL7620,C721751,V721751,10000,2025-09-21,1
CL7621,C75573,V75573,10000,2025-01-27,1
CL7622,C406604,V406604,10000,2025-05-28,1
CL7623,C267144,V267144,10000,2025-04-07,1
CL7624,C284304,V284304,10000,2025-04-14,1
CL7625,C990532,V990532,10000,2025-12-28,1
CL7626,C472534,V472534,10000,2025-06-21,1
CL7627,C765086,V765086,10000,2025-10-07,1
CL7628,C742192,V742192,10000,2025-09-28,1
CL7629,C850027,V850027,10000,2025-11-07,1
CL7630,C406419,V406419,10000,2025-05-28,1
CL7631,C513719,V513719,10000,2025-07-07,1
CL7632,C385884,V385884,10000,2025-05-21,1
CL7633,C267032,V267032,10000,2025-04-07,1
CL7634,C786105,V786105,10000,2025-10-14,1
CL7635,C218904,V218904,10000,2025-03-21,1
CL7636,C385959,V385959,10000,2025-05-21,1
CL7637,C599726,V599726,10000,2025-08-07,1
CL7638,C122257,V122257,10000,2025-02-13,1
CL7639,C932450,V932450,10000,2025-12-07,1
CL7640,C160171,V160171,10000,2025-02-27,1
CL7641,C766978,V766978,10000,2025-10-07,1
CL7642,C267793,V267793,10000,2025-04-07,1
CL7643,C683574,V683574,10000,2025-09-07,1
CL7644,C950906,V950906,10000,2025-12-14,1
CL7645,C181153,V181153,10000,2025-03-07,1
CL7646,C703330,V703330,10000,2025-09-14,1
CL7647,C323601,V323601,10000,2025-04-28,1
CL7648,C75744,V75744,10000,2025-01-27,1
CL7649,C703191,V703191,10000,2025-09-14,1
CL7650,C305953,V305953,10000,2025-04-21,1
CL7651,C387117,V387117,10000,2025-05-21,1
CL7652,C284599,V284599,10000,2025-04-14,1
CL7653,C265968,V265968,10000,2025-04-07,1
CL7654,C239978,V239978,10000,2025-03-28,1
CL7655,C952080,V952080,10000,2025-12-14,1
CL7656,C600000,V600000,10000,2025-08-07,1
CL7657,C907310,V907310,10000,2025-11-28,1
CL7658,C572455,V572455,10000,2025-07-28,1
CL7659,C991211,V991211,10000,2025-12-28,1
CL7660,C367977,V367977,10000,2025-05-14,1
CL7661,C724013,V724013,10000,2025-09-21,1
CL7662,C553422,V553422,10000,2025-07-21,1
CL7663,C784516,V784516,10000,2025-10-14,1
CL7664,C534876,V534876,10000,2025-07-14,1
CL7665,C201713,V201713,10000,2025-03-14,1
CL7666,C348879,V348879,10000,2025-05-07,1
CL7667,C970624,V970624,10000,2025-12-21,1
CL7668,C491507,V491507,10000,2025-06-28,1
CL7669,C804640,V804640,10000,2025-10-21,1
CL7670,C323868,V323868,10000,2025-04-28,1
CL7671,C489644,V489644,10000,2025-06-28,1
CL7672,C220058,V220058,10000,2025-03-21,1
CL7673,C515409,V515409,10000,2025-07-07,1
